Time of Day,Process Name,PID,Operation,Path,Result,Detail
10:09:40.8371373 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\OLE\Tracing,REPARSE,Desired Access: Read
10:09:40.8371562 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\Microsoft\Ole\Tracing,NAME NOT FOUND,Desired Access: Read
10:09:40.8374641 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8374760 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8374982 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLEAUT,NAME NOT FOUND,Desired Access: Query Value
10:09:40.8377602 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Classes,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
10:09:40.8377827 PM,helpwire.exe,11772,RegSetInfoKey,HKCU\Software\Classes,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8378016 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes,SUCCESS,Query: Name
10:09:40.8378173 PM,helpwire.exe,11772,RegQueryKey,HKCU\Software\Classes,SUCCESS,"Query: HandleTags, HandleTags: 0x1"
10:09:40.8378363 PM,helpwire.exe,11772,RegOpenKey,HKCR,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
10:09:40.8378533 PM,helpwire.exe,11772,RegSetInfoKey,HKCR,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8378715 PM,helpwire.exe,11772,RegOpenKey,HKCR,SUCCESS,Desired Access: Notify
10:09:40.8378918 PM,helpwire.exe,11772,RegQueryKeySecurity,HKCR,SUCCESS,
10:09:40.8379125 PM,helpwire.exe,11772,RegCloseKey,HKCR,SUCCESS,
10:09:40.8384990 PM,helpwire.exe,11772,CreateFile,C:\Windows\SysWOW64\msasn1.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8385376 PM,helpwire.exe,11772,QueryBasicInformationFile,C:\Windows\SysWOW64\msasn1.dll,SUCCESS,"CreationTime: 10/11/2025 4:18:24 PM, LastAccessTime: 11/11/2025 10:09:40 PM, LastWriteTime: 10/11/2025 4:18:24 PM, ChangeTime: 10/11/2025 5:44:10 PM, FileAttributes: A"
10:09:40.8385532 PM,helpwire.exe,11772,CloseFile,C:\Windows\SysWOW64\msasn1.dll,SUCCESS,
10:09:40.8387496 PM,helpwire.exe,11772,CreateFile,C:\Windows\SysWOW64\msasn1.dll,SUCCESS,"Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8388118 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\SysWOW64\msasn1.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
10:09:40.8388563 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\SysWOW64\msasn1.dll,SUCCESS,SyncType: SyncTypeOther
10:09:40.8398352 PM,helpwire.exe,11772,Load Image,C:\Windows\SysWOW64\msasn1.dll,SUCCESS,"Image Base: 0x74b50000, Image Size: 0xe000"
10:09:40.8399217 PM,helpwire.exe,11772,CloseFile,C:\Windows\SysWOW64\msasn1.dll,SUCCESS,
10:09:40.8400201 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8400306 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8400511 PM,helpwire.exe,11772,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\msasn1,NAME NOT FOUND,Desired Access: Read
10:09:40.8401606 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\setupapi.dll,SUCCESS,Name: \Windows\SysWOW64\setupapi.dll
10:09:40.8402018 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\setupapi.dll,SUCCESS,Name: \Windows\SysWOW64\setupapi.dll
10:09:40.8403824 PM,helpwire.exe,11772,QueryNameInformationFile,C:\Windows\SysWOW64\bcrypt.dll,SUCCESS,Name: \Windows\SysWOW64\bcrypt.dll
10:09:40.8406774 PM,helpwire.exe,11772,CreateFile,C:\Program Files (x86)\HelpWire\Client\OLEACCRC.DLL,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
10:09:40.8410224 PM,helpwire.exe,11772,CreateFile,C:\Windows\SysWOW64\oleaccrc.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8410923 PM,helpwire.exe,11772,QueryBasicInformationFile,C:\Windows\SysWOW64\oleaccrc.dll,SUCCESS,"CreationTime: 10/11/2025 4:18:25 PM, LastAccessTime: 11/11/2025 10:09:38 PM, LastWriteTime: 10/11/2025 4:18:25 PM, ChangeTime: 10/11/2025 5:44:10 PM, FileAttributes: A"
10:09:40.8411087 PM,helpwire.exe,11772,CloseFile,C:\Windows\SysWOW64\oleaccrc.dll,SUCCESS,
10:09:40.8412404 PM,helpwire.exe,11772,CreateFile,C:\Windows\SysWOW64\oleaccrc.dll,SUCCESS,"Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8413230 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\SysWOW64\oleaccrc.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
10:09:40.8413385 PM,helpwire.exe,11772,QueryStandardInformationFile,C:\Windows\SysWOW64\oleaccrc.dll,SUCCESS,"AllocationSize: 8,192, EndOfFile: 4,608, NumberOfLinks: 2, DeletePending: False, Directory: False"
10:09:40.8413627 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\SysWOW64\oleaccrc.dll,SUCCESS,SyncType: SyncTypeOther
10:09:40.8414109 PM,helpwire.exe,11772,CloseFile,C:\Windows\SysWOW64\oleaccrc.dll,SUCCESS,
10:09:40.8419014 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8422986 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8423232 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D,SUCCESS,Desired Access: Query Value
10:09:40.8423453 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8423664 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8423780 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8423987 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,Desired Access: Query Value
10:09:40.8424845 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8425274 PM,helpwire.exe,11772,RegOpenKey,HKCU,SUCCESS,"Desired Access: Maximum Allowed, Granted Access: All Access"
10:09:40.8425520 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8425612 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,Query: Name
10:09:40.8425766 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Microsoft\Direct3D,NAME NOT FOUND,Desired Access: Query Value
10:09:40.8425971 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8426095 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8426235 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Control\GraphicsDrivers\Scheduler,REPARSE,Desired Access: Query Value
10:09:40.8426365 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Control\GraphicsDrivers\Scheduler,NAME NOT FOUND,Desired Access: Query Value
10:09:40.8427376 PM,helpwire.exe,11772,CreateFile,C:\Program Files (x86)\HelpWire\Client\helpwire.exe,SUCCESS,"Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8427765 PM,helpwire.exe,11772,QueryStandardInformationFile,C:\Program Files (x86)\HelpWire\Client\helpwire.exe,SUCCESS,"AllocationSize: 14,798,848, EndOfFile: 14,798,736, NumberOfLinks: 1, DeletePending: False, Directory: False"
10:09:40.8427914 PM,helpwire.exe,11772,CloseFile,C:\Program Files (x86)\HelpWire\Client\helpwire.exe,SUCCESS,
10:09:40.8428349 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8428449 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,Query: Name
10:09:40.8428674 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Microsoft\Direct3D,NAME NOT FOUND,Desired Access: Read
10:09:40.8428906 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8428990 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8429149 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D,SUCCESS,Desired Access: Read
10:09:40.8429303 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8429413 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,"Index: 0, Name: Drivers"
10:09:40.8429670 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8429756 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8429911 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,Desired Access: Read
10:09:40.8430045 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8430144 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Size,NAME NOT FOUND,Length: 16
10:09:40.8430246 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Name,NAME NOT FOUND,Length: 144
10:09:40.8430365 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,
10:09:40.8430479 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,"Index: 1, Name: DX6TextureEnumInclusionList"
10:09:40.8430696 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8430809 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8430980 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList,SUCCESS,Desired Access: Read
10:09:40.8431126 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8431220 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList\Size,NAME NOT FOUND,Length: 16
10:09:40.8431314 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList\Name,NAME NOT FOUND,Length: 144
10:09:40.8431471 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList,SUCCESS,
10:09:40.8431571 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,NO MORE ENTRIES,"Index: 2, Length: 288"
10:09:40.8431834 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,
10:09:40.8432016 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8432110 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,Query: Name
10:09:40.8432270 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Microsoft\Direct3D\Drivers,NAME NOT FOUND,Desired Access: Read
10:09:40.8432445 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8432532 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8432686 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,Desired Access: Read
10:09:40.8432824 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8432925 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,"Index: 0, Name: Direct3D HAL"
10:09:40.8433091 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8433177 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8433357 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\Drivers\Direct3D HAL,SUCCESS,Desired Access: Read
10:09:40.8433527 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Direct3D HAL,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8433664 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Direct3D HAL\Size,NAME NOT FOUND,Length: 16
10:09:40.8433826 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Direct3D HAL\Name,NAME NOT FOUND,Length: 144
10:09:40.8433974 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Direct3D HAL,SUCCESS,
10:09:40.8434113 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,"Index: 1, Name: Ramp Emulation"
10:09:40.8434355 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8434464 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8434771 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\Drivers\Ramp Emulation,SUCCESS,Desired Access: Read
10:09:40.8434987 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Ramp Emulation,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8435824 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Ramp Emulation\Size,NAME NOT FOUND,Length: 16
10:09:40.8435989 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Ramp Emulation\Name,NAME NOT FOUND,Length: 144
10:09:40.8436131 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Ramp Emulation,SUCCESS,
10:09:40.8436269 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,"Index: 2, Name: RGB Emulation"
10:09:40.8436557 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8436680 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8436908 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\Drivers\RGB Emulation,SUCCESS,Desired Access: Read
10:09:40.8437115 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\RGB Emulation,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8437268 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\RGB Emulation\Size,NAME NOT FOUND,Length: 16
10:09:40.8437405 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\RGB Emulation\Name,NAME NOT FOUND,Length: 144
10:09:40.8437543 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\RGB Emulation,SUCCESS,
10:09:40.8437677 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,NO MORE ENTRIES,"Index: 3, Length: 288"
10:09:40.8437879 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,
10:09:40.8438064 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8438170 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,Query: Name
10:09:40.8438351 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Microsoft\Direct3D,NAME NOT FOUND,Desired Access: Read
10:09:40.8438573 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8438674 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8438871 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D,SUCCESS,Desired Access: Read
10:09:40.8439045 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8439178 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,"Index: 0, Name: Drivers"
10:09:40.8439414 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8439528 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8439745 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,Desired Access: Read
10:09:40.8439955 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8440092 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Size,NAME NOT FOUND,Length: 16
10:09:40.8440224 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers\Name,NAME NOT FOUND,Length: 144
10:09:40.8440370 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\Drivers,SUCCESS,
10:09:40.8440673 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,"Index: 1, Name: DX6TextureEnumInclusionList"
10:09:40.8441083 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8441198 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8441439 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList,SUCCESS,Desired Access: Read
10:09:40.8441664 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8441822 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList\Size,NAME NOT FOUND,Length: 16
10:09:40.8441966 PM,helpwire.exe,11772,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList\Name,NAME NOT FOUND,Length: 144
10:09:40.8442149 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D\DX6TextureEnumInclusionList,SUCCESS,
10:09:40.8442293 PM,helpwire.exe,11772,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,NO MORE ENTRIES,"Index: 2, Length: 288"
10:09:40.8442446 PM,helpwire.exe,11772,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Direct3D,SUCCESS,
10:09:40.8442650 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8442765 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,Query: Name
10:09:40.8442969 PM,helpwire.exe,11772,RegOpenKey,HKCU\System\CurrentControlSet\Control\GraphicsDrivers\Scheduler,NAME NOT FOUND,Desired Access: Read
10:09:40.8443223 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8443336 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8443501 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Control\GraphicsDrivers\Scheduler,REPARSE,Desired Access: Read
10:09:40.8443828 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Control\GraphicsDrivers\Scheduler,NAME NOT FOUND,Desired Access: Read
10:09:40.8445420 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8445537 PM,helpwire.exe,11772,RegQueryKey,HKLM,SUCCESS,Query: Name
10:09:40.8445747 PM,helpwire.exe,11772,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Direct2D,NAME NOT FOUND,Desired Access: Query Value
10:09:40.8446003 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
10:09:40.8446111 PM,helpwire.exe,11772,RegQueryKey,HKCU,SUCCESS,Query: Name
10:09:40.8446290 PM,helpwire.exe,11772,RegOpenKey,HKCU\Software\Microsoft\Direct3D\Direct2D,NAME NOT FOUND,Desired Access: Query Value
10:09:40.8448661 PM,helpwire.exe,11772,CreateFile,C:\Program Files (x86)\HelpWire\Client\UMPDC.dll,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
10:09:40.8452210 PM,helpwire.exe,11772,CreateFile,C:\Windows\SysWOW64\umpdc.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8452644 PM,helpwire.exe,11772,QueryBasicInformationFile,C:\Windows\SysWOW64\umpdc.dll,SUCCESS,"CreationTime: 10/11/2025 4:18:26 PM, LastAccessTime: 11/11/2025 10:09:39 PM, LastWriteTime: 10/11/2025 4:18:26 PM, ChangeTime: 11/9/2025 4:07:29 PM, FileAttributes: A"
10:09:40.8452799 PM,helpwire.exe,11772,CloseFile,C:\Windows\SysWOW64\umpdc.dll,SUCCESS,
10:09:40.8455004 PM,helpwire.exe,11772,CreateFile,C:\Windows\SysWOW64\umpdc.dll,SUCCESS,"Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
10:09:40.8455562 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\SysWOW64\umpdc.dll,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
10:09:40.8456035 PM,helpwire.exe,11772,CreateFileMapping,C:\Windows\SysWOW64\umpdc.dll,SUCCESS,SyncType: SyncTypeOther
10:09:40.8462841 PM,helpwire.exe,11772,Load Image,C:\Windows\SysWOW64\umpdc.dll,SUCCESS,"Image Base: 0x737b0000, Image Size: 0xe000"
10:09:40.8466691 PM,helpwire.exe,11772,CloseFile,C:\Windows\SysWOW64\umpdc.dll,SUCCESS,
10:09:40.8472890 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager,REPARSE,Desired Access: Query Value
10:09:40.8473075 PM,helpwire.exe,11772,RegOpenKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,Desired Access: Query Value
10:09:40.8473239 PM,helpwire.exe,11772,RegSetInfoKey,HKLM\System\CurrentControlSet\Control\Session Manager,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
10:09:40.8473353 PM,helpwire.exe,11772,RegQueryValue,HKLM\System\CurrentControlSet\Control\Session Manager\SmtDelaySleepLoopWindowSize,NAME NOT FOUND,Length: 80
